+2.0000000E+00	+2.8330848E-04	-2.7913766E-05
+2.0010000E+00	+2.8299511E-04	-2.8510438E-05
+2.0020000E+00	+2.8270274E-04	-2.9119679E-05
+2.0030000E+00	+2.8243124E-04	-2.9740826E-05
+2.0040000E+00	+2.8218045E-04	-3.0373243E-05
+2.0050000E+00	+2.8195021E-04	-3.1016320E-05
+2.0060000E+00	+2.8174032E-04	-3.1669469E-05
+2.0070000E+00	+2.8155060E-04	-3.2332130E-05
+2.0080000E+00	+2.8138084E-04	-3.3003767E-05
+2.0090000E+00	+2.8123083E-04	-3.3683863E-05
+2.0100000E+00	+2.8110034E-04	-3.4371931E-05
+2.0110000E+00	+2.8098915E-04	-3.5067500E-05
+2.0120000E+00	+2.8089703E-04	-3.5770124E-05
+2.0130000E+00	+2.8082373E-04	-3.6479379E-05
+2.0140000E+00	+2.8076902E-04	-3.7194859E-05
+2.0150000E+00	+2.8073264E-04	-3.7916181E-05
+2.0160000E+00	+2.8071435E-04	-3.8642979E-05
+2.0170000E+00	+2.8071390E-04	-3.9374906E-05
+2.0180000E+00	+2.8073103E-04	-4.0111633E-05
+2.0190000E+00	+2.8076551E-04	-4.0852851E-05
+2.0200000E+00	+2.8081707E-04	-4.1598264E-05
+2.0210000E+00	+2.8088546E-04	-4.2347595E-05
+2.0220000E+00	+2.8097045E-04	-4.3100582E-05
+2.0230000E+00	+2.8107177E-04	-4.3856977E-05
+2.0240000E+00	+2.8118919E-04	-4.4616546E-05
+2.0250000E+00	+2.8132247E-04	-4.5379072E-05
+2.0260000E+00	+2.8147135E-04	-4.6144348E-05
+2.0270000E+00	+2.8163562E-04	-4.6912182E-05
+2.0280000E+00	+2.8181502E-04	-4.7682392E-05
+2.0290000E+00	+2.8200934E-04	-4.8454810E-05
+2.0300000E+00	+2.8221834E-04	-4.9229277E-05
+2.0310000E+00	+2.8244180E-04	-5.0005648E-05
+2.0320000E+00	+2.8267950E-04	-5.0783784E-05
+2.0330000E+00	+2.8293123E-04	-5.1563559E-05
+2.0340000E+00	+2.8319677E-04	-5.2344855E-05
