+2.0000000E+00	+2.5280108E-04	-1.4908405E-05
+2.0010000E+00	+2.5343979E-04	-1.5246122E-05
+2.0020000E+00	+2.5408163E-04	-1.5585642E-05
+2.0030000E+00	+2.5472659E-04	-1.5926980E-05
+2.0040000E+00	+2.5537472E-04	-1.6270151E-05
+2.0050000E+00	+2.5602603E-04	-1.6615173E-05
+2.0060000E+00	+2.5668053E-04	-1.6962062E-05
+2.0070000E+00	+2.5733826E-04	-1.7310833E-05
+2.0080000E+00	+2.5799924E-04	-1.7661504E-05
+2.0090000E+00	+2.5866349E-04	-1.8014092E-05
+2.0100000E+00	+2.5933103E-04	-1.8368613E-05
+2.0110000E+00	+2.6000188E-04	-1.8725086E-05
+2.0120000E+00	+2.6067607E-04	-1.9083527E-05
+2.0130000E+00	+2.6135362E-04	-1.9443954E-05
+2.0140000E+00	+2.6203456E-04	-1.9806385E-05
+2.0150000E+00	+2.6271890E-04	-2.0170839E-05
+2.0160000E+00	+2.6340668E-04	-2.0537333E-05
+2.0170000E+00	+2.6409792E-04	-2.0905886E-05
+2.0180000E+00	+2.6479264E-04	-2.1276516E-05
+2.0190000E+00	+2.6549087E-04	-2.1649244E-05
+2.0200000E+00	+2.6619263E-04	-2.2024087E-05
+2.0210000E+00	+2.6689794E-04	-2.2401065E-05
+2.0220000E+00	+2.6760684E-04	-2.2780199E-05
+2.0230000E+00	+2.6831935E-04	-2.3161507E-05
+2.0240000E+00	+2.6903550E-04	-2.3545010E-05
+2.0250000E+00	+2.6975530E-04	-2.3930728E-05
+2.0260000E+00	+2.7047879E-04	-2.4318682E-05
+2.0270000E+00	+2.7120600E-04	-2.4708893E-05
+2.0280000E+00	+2.7193695E-04	-2.5101382E-05
+2.0290000E+00	+2.7267167E-04	-2.5496169E-05
+2.0300000E+00	+2.7341018E-04	-2.5893277E-05
+2.0310000E+00	+2.7415252E-04	-2.6292728E-05
+2.0320000E+00	+2.7489871E-04	-2.6694544E-05
+2.0330000E+00	+2.7564879E-04	-2.7098746E-05
+2.0340000E+00	+2.7640277E-04	-2.7505359E-05
+2.0350000E+00	+2.7716069E-04	-2.7914404E-05
+2.0360000E+00	+2.7792258E-04	-2.8325905E-05
+2.0370000E+00	+2.7868846E-04	-2.8739885E-05
+2.0380000E+00	+2.7945838E-04	-2.9156369E-05
+2.0390000E+00	+2.8023235E-04	-2.9575379E-05
+2.0400000E+00	+2.8101041E-04	-2.9996942E-05
+2.0410000E+00	+2.8179259E-04	-3.0421081E-05
+2.0420000E+00	+2.8257892E-04	-3.0847821E-05
+2.0430000E+00	+2.8336942E-04	-3.1277189E-05
+2.0440000E+00	+2.8416415E-04	-3.1709208E-05
+2.0450000E+00	+2.8496311E-04	-3.2143906E-05
+2.0460000E+00	+2.8576635E-04	-3.2581308E-05
