+2.0000000E+00	+1.4781108E-04	-2.9647251E-04
+2.0010000E+00	+1.4771708E-04	-2.9743948E-04
+2.0020000E+00	+1.4762167E-04	-2.9841117E-04
+2.0030000E+00	+1.4752486E-04	-2.9938760E-04
+2.0040000E+00	+1.4742661E-04	-3.0036882E-04
+2.0050000E+00	+1.4732690E-04	-3.0135485E-04
+2.0060000E+00	+1.4722573E-04	-3.0234574E-04
+2.0070000E+00	+1.4712306E-04	-3.0334152E-04
+2.0080000E+00	+1.4701888E-04	-3.0434223E-04
+2.0090000E+00	+1.4691317E-04	-3.0534790E-04
+2.0100000E+00	+1.4680590E-04	-3.0635858E-04
+2.0110000E+00	+1.4669705E-04	-3.0737429E-04
+2.0120000E+00	+1.4658661E-04	-3.0839509E-04
+2.0130000E+00	+1.4647455E-04	-3.0942100E-04
+2.0140000E+00	+1.4636085E-04	-3.1045208E-04
+2.0150000E+00	+1.4624549E-04	-3.1148835E-04
+2.0160000E+00	+1.4612844E-04	-3.1252985E-04
+2.0170000E+00	+1.4600968E-04	-3.1357664E-04
+2.0180000E+00	+1.4588919E-04	-3.1462874E-04
+2.0190000E+00	+1.4576694E-04	-3.1568620E-04
+2.0200000E+00	+1.4564291E-04	-3.1674907E-04
+2.0210000E+00	+1.4551707E-04	-3.1781737E-04
+2.0220000E+00	+1.4538940E-04	-3.1889116E-04
+2.0230000E+00	+1.4525987E-04	-3.1997048E-04
+2.0240000E+00	+1.4512846E-04	-3.2105536E-04
+2.0250000E+00	+1.4499513E-04	-3.2214586E-04
+2.0260000E+00	+1.4485987E-04	-3.2324202E-04
+2.0270000E+00	+1.4472265E-04	-3.2434388E-04
+2.0280000E+00	+1.4458343E-04	-3.2545148E-04
+2.0290000E+00	+1.4444219E-04	-3.2656488E-04
+2.0300000E+00	+1.4429890E-04	-3.2768411E-04
+2.0310000E+00	+1.4415353E-04	-3.2880923E-04
+2.0320000E+00	+1.4400606E-04	-3.2994028E-04
+2.0330000E+00	+1.4385644E-04	-3.3107730E-04
+2.0340000E+00	+1.4370465E-04	-3.3222034E-04
+2.0350000E+00	+1.4355066E-04	-3.3336945E-04
+2.0360000E+00	+1.4339444E-04	-3.3452469E-04
+2.0370000E+00	+1.4323596E-04	-3.3568609E-04
+2.0380000E+00	+1.4307517E-04	-3.3685371E-04
+2.0390000E+00	+1.4291206E-04	-3.3802759E-04
+2.0400000E+00	+1.4274657E-04	-3.3920779E-04
+2.0410000E+00	+1.4257869E-04	-3.4039435E-04
+2.0420000E+00	+1.4240837E-04	-3.4158733E-04
+2.0430000E+00	+1.4223558E-04	-3.4278678E-04
+2.0440000E+00	+1.4206028E-04	-3.4399275E-04
+2.0450000E+00	+1.4188243E-04	-3.4520529E-04
+2.0460000E+00	+1.4170201E-04	-3.4642446E-04
+2.0470000E+00	+1.4151896E-04	-3.4765031E-04
+2.0480000E+00	+1.4133325E-04	-3.4888289E-04
+2.0490000E+00	+1.4114484E-04	-3.5012225E-04
+2.0500000E+00	+1.4095369E-04	-3.5136846E-04
+2.0510000E+00	+1.4075976E-04	-3.5262156E-04
+2.0520000E+00	+1.4056300E-04	-3.5388162E-04
+2.0530000E+00	+1.4036338E-04	-3.5514868E-04
+2.0540000E+00	+1.4016085E-04	-3.5642281E-04
+2.0550000E+00	+1.3995537E-04	-3.5770406E-04
+2.0560000E+00	+1.3974688E-04	-3.5899249E-04
+2.0570000E+00	+1.3953536E-04	-3.6028816E-04
+2.0580000E+00	+1.3932074E-04	-3.6159113E-04
+2.0590000E+00	+1.3910299E-04	-3.6290146E-04
+2.0600000E+00	+1.3888205E-04	-3.6421920E-04
+2.0610000E+00	+1.3865788E-04	-3.6554442E-04
+2.0620000E+00	+1.3843042E-04	-3.6687718E-04
+2.0630000E+00	+1.3819963E-04	-3.6821754E-04
+2.0640000E+00	+1.3796545E-04	-3.6956556E-04
+2.0650000E+00	+1.3772783E-04	-3.7092130E-04
+2.0660000E+00	+1.3748672E-04	-3.7228484E-04
+2.0670000E+00	+1.3724206E-04	-3.7365622E-04
+2.0680000E+00	+1.3699380E-04	-3.7503553E-04
+2.0690000E+00	+1.3674188E-04	-3.7642281E-04
+2.0700000E+00	+1.3648624E-04	-3.7781814E-04
+2.0710000E+00	+1.3622683E-04	-3.7922158E-04
+2.0720000E+00	+1.3596358E-04	-3.8063320E-04
+2.0730000E+00	+1.3569644E-04	-3.8205307E-04
+2.0740000E+00	+1.3542534E-04	-3.8348125E-04
+2.0750000E+00	+1.3515022E-04	-3.8491781E-04
+2.0760000E+00	+1.3487102E-04	-3.8636282E-04
+2.0770000E+00	+1.3458767E-04	-3.8781635E-04
+2.0780000E+00	+1.3430010E-04	-3.8927848E-04
+2.0790000E+00	+1.3400825E-04	-3.9074926E-04
+2.0800000E+00	+1.3371204E-04	-3.9222877E-04
+2.0810000E+00	+1.3341142E-04	-3.9371709E-04
+2.0820000E+00	+1.3310630E-04	-3.9521428E-04
+2.0830000E+00	+1.3279661E-04	-3.9672042E-04
+2.0840000E+00	+1.3248228E-04	-3.9823558E-04
+2.0850000E+00	+1.3216324E-04	-3.9975984E-04
+2.0860000E+00	+1.3183940E-04	-4.0129326E-04
+2.0870000E+00	+1.3151068E-04	-4.0283593E-04
+2.0880000E+00	+1.3117702E-04	-4.0438792E-04
+2.0890000E+00	+1.3083833E-04	-4.0594931E-04
+2.0900000E+00	+1.3049451E-04	-4.0752017E-04
+2.0910000E+00	+1.3014550E-04	-4.0910058E-04
+2.0920000E+00	+1.2979120E-04	-4.1069061E-04
+2.0930000E+00	+1.2943152E-04	-4.1229035E-04
+2.0940000E+00	+1.2906638E-04	-4.1389988E-04
+2.0950000E+00	+1.2869569E-04	-4.1551926E-04
+2.0960000E+00	+1.2831935E-04	-4.1714860E-04
+2.0970000E+00	+1.2793726E-04	-4.1878795E-04
+2.0980000E+00	+1.2754934E-04	-4.2043741E-04
+2.0990000E+00	+1.2715548E-04	-4.2209705E-04
+2.1000000E+00	+1.2675559E-04	-4.2376696E-04
+2.1010000E+00	+1.2634955E-04	-4.2544722E-04
+2.1020000E+00	+1.2593727E-04	-4.2713792E-04
+2.1030000E+00	+1.2551865E-04	-4.2883912E-04
+2.1040000E+00	+1.2509356E-04	-4.3055093E-04
+2.1050000E+00	+1.2466191E-04	-4.3227341E-04
+2.1060000E+00	+1.2422359E-04	-4.3400666E-04
+2.1070000E+00	+1.2377846E-04	-4.3575077E-04
+2.1080000E+00	+1.2332643E-04	-4.3750581E-04
+2.1090000E+00	+1.2286737E-04	-4.3927187E-04
+2.1100000E+00	+1.2240117E-04	-4.4104903E-04
+2.1110000E+00	+1.2192768E-04	-4.4283739E-04
+2.1120000E+00	+1.2144680E-04	-4.4463703E-04
+2.1130000E+00	+1.2095840E-04	-4.4644804E-04
+2.1140000E+00	+1.2046234E-04	-4.4827049E-04
+2.1150000E+00	+1.1995848E-04	-4.5010449E-04
+2.1160000E+00	+1.1944671E-04	-4.5195011E-04
+2.1170000E+00	+1.1892686E-04	-4.5380744E-04
+2.1180000E+00	+1.1839882E-04	-4.5567658E-04
+2.1190000E+00	+1.1786242E-04	-4.5755760E-04
+2.1200000E+00	+1.1731753E-04	-4.5945060E-04
+2.1210000E+00	+1.1676399E-04	-4.6135566E-04
+2.1220000E+00	+1.1620166E-04	-4.6327288E-04
+2.1230000E+00	+1.1563037E-04	-4.6520233E-04
+2.1240000E+00	+1.1504998E-04	-4.6714411E-04
+2.1250000E+00	+1.1446031E-04	-4.6909830E-04
+2.1260000E+00	+1.1386121E-04	-4.7106499E-04
+2.1270000E+00	+1.1325250E-04	-4.7304427E-04
+2.1280000E+00	+1.1263402E-04	-4.7503622E-04
+2.1290000E+00	+1.1200559E-04	-4.7704093E-04
+2.1300000E+00	+1.1136704E-04	-4.7905849E-04
+2.1310000E+00	+1.1071818E-04	-4.8108898E-04
+2.1320000E+00	+1.1005883E-04	-4.8313248E-04
+2.1330000E+00	+1.0938880E-04	-4.8518908E-04
+2.1340000E+00	+1.0870791E-04	-4.8725887E-04
+2.1350000E+00	+1.0801595E-04	-4.8934192E-04
+2.1360000E+00	+1.0731273E-04	-4.9143832E-04
+2.1370000E+00	+1.0659804E-04	-4.9354815E-04
+2.1380000E+00	+1.0587168E-04	-4.9567149E-04
+2.1390000E+00	+1.0513344E-04	-4.9780842E-04
+2.1400000E+00	+1.0438310E-04	-4.9995902E-04
+2.1410000E+00	+1.0362046E-04	-5.0212336E-04
+2.1420000E+00	+1.0284527E-04	-5.0430152E-04
+2.1430000E+00	+1.0205733E-04	-5.0649358E-04
+2.1440000E+00	+1.0125639E-04	-5.0869960E-04
+2.1450000E+00	+1.0044222E-04	-5.1091966E-04
+2.1460000E+00	+9.9614593E-05	-5.1315383E-04
+2.1470000E+00	+9.8773253E-05	-5.1540217E-04
+2.1480000E+00	+9.7917956E-05	-5.1766476E-04
+2.1490000E+00	+9.7048450E-05	-5.1994164E-04
+2.1500000E+00	+9.6164478E-05	-5.2223290E-04
+2.1510000E+00	+9.5265779E-05	-5.2453858E-04
+2.1520000E+00	+9.4352086E-05	-5.2685873E-04
+2.1530000E+00	+9.3423130E-05	-5.2919343E-04
+2.1540000E+00	+9.2478634E-05	-5.3154270E-04
+2.1550000E+00	+9.1518319E-05	-5.3390661E-04
+2.1560000E+00	+9.0541900E-05	-5.3628520E-04
+2.1570000E+00	+8.9549087E-05	-5.3867851E-04
+2.1580000E+00	+8.8539586E-05	-5.4108657E-04
+2.1590000E+00	+8.7513097E-05	-5.4350942E-04
+2.1600000E+00	+8.6469315E-05	-5.4594710E-04
+2.1610000E+00	+8.5407931E-05	-5.4839962E-04
+2.1620000E+00	+8.4328632E-05	-5.5086701E-04
+2.1630000E+00	+8.3231097E-05	-5.5334929E-04
+2.1640000E+00	+8.2115003E-05	-5.5584647E-04
+2.1650000E+00	+8.0980021E-05	-5.5835855E-04
+2.1660000E+00	+7.9825816E-05	-5.6088555E-04
+2.1670000E+00	+7.8652050E-05	-5.6342744E-04
+2.1680000E+00	+7.7458379E-05	-5.6598424E-04
+2.1690000E+00	+7.6244454E-05	-5.6855591E-04
+2.1700000E+00	+7.5009921E-05	-5.7114245E-04
+2.1710000E+00	+7.3754423E-05	-5.7374382E-04
+2.1720000E+00	+7.2477596E-05	-5.7635999E-04
+2.1730000E+00	+7.1179073E-05	-5.7899091E-04
+2.1740000E+00	+6.9858482E-05	-5.8163654E-04
+2.1750000E+00	+6.8515447E-05	-5.8429682E-04
+2.1760000E+00	+6.7149587E-05	-5.8697168E-04
+2.1770000E+00	+6.5760518E-05	-5.8966106E-04
+2.1780000E+00	+6.4347850E-05	-5.9236486E-04
+2.1790000E+00	+6.2911190E-05	-5.9508300E-04
+2.1800000E+00	+6.1450144E-05	-5.9781537E-04
+2.1810000E+00	+5.9964311E-05	-6.0056187E-04
+2.1820000E+00	+5.8453288E-05	-6.0332238E-04
+2.1830000E+00	+5.6916671E-05	-6.0609675E-04
+2.1840000E+00	+5.5354049E-05	-6.0888485E-04
+2.1850000E+00	+5.3765014E-05	-6.1168653E-04
+2.1860000E+00	+5.2149152E-05	-6.1450162E-04
+2.1870000E+00	+5.0506048E-05	-6.1732994E-04
+2.1880000E+00	+4.8835287E-05	-6.2017129E-04
+2.1890000E+00	+4.7136453E-05	-6.2302549E-04
+2.1900000E+00	+4.5409129E-05	-6.2589230E-04
+2.1910000E+00	+4.3652897E-05	-6.2877150E-04
+2.1920000E+00	+4.1867341E-05	-6.3166285E-04
+2.1930000E+00	+4.0052046E-05	-6.3456608E-04
+2.1940000E+00	+3.8206598E-05	-6.3748092E-04
+2.1950000E+00	+3.6330587E-05	-6.4040708E-04
+2.1960000E+00	+3.4423603E-05	-6.4334425E-04
+2.1970000E+00	+3.2485242E-05	-6.4629211E-04
+2.1980000E+00	+3.0515105E-05	-6.4925033E-04
+2.1990000E+00	+2.8512796E-05	-6.5221855E-04
+2.2000000E+00	+2.6477927E-05	-6.5519639E-04
+2.2010000E+00	+2.4410116E-05	-6.5818347E-04
+2.2020000E+00	+2.2308989E-05	-6.6117938E-04
+2.2030000E+00	+2.0174181E-05	-6.6418370E-04
+2.2040000E+00	+1.8005339E-05	-6.6719598E-04
+2.2050000E+00	+1.5802119E-05	-6.7021575E-04
+2.2060000E+00	+1.3564189E-05	-6.7324255E-04
+2.2070000E+00	+1.1291232E-05	-6.7627586E-04
+2.2080000E+00	+8.9829453E-06	-6.7931518E-04
+2.2090000E+00	+6.6390428E-06	-6.8235997E-04
+2.2100000E+00	+4.2592557E-06	-6.8540967E-04
+2.2110000E+00	+1.8433342E-06	-6.8846371E-04
+2.2120000E+00	-6.0895052E-07	-6.9152149E-04
+2.2130000E+00	-3.0978053E-06	-6.9458241E-04
+2.2140000E+00	-5.6234131E-06	-6.9764585E-04
+2.2150000E+00	-8.1859311E-06	-7.0071115E-04
+2.2160000E+00	-1.0785489E-05	-7.0377767E-04
+2.2170000E+00	-1.3422189E-05	-7.0684471E-04
+2.2180000E+00	-1.6096099E-05	-7.0991159E-04
+2.2190000E+00	-1.8807257E-05	-7.1297761E-04
+2.2200000E+00	-2.1555665E-05	-7.1604205E-04
+2.2210000E+00	-2.4341289E-05	-7.1910417E-04
+2.2220000E+00	-2.7164054E-05	-7.2216323E-04
+2.2230000E+00	-3.0023847E-05	-7.2521849E-04
+2.2240000E+00	-3.2920510E-05	-7.2826919E-04
+2.2250000E+00	-3.5853841E-05	-7.3131456E-04
+2.2260000E+00	-3.8823592E-05	-7.3435384E-04
+2.2270000E+00	-4.1829463E-05	-7.3738626E-04
+2.2280000E+00	-4.4871105E-05	-7.4041105E-04
+2.2290000E+00	-4.7948117E-05	-7.4342744E-04
+2.2300000E+00	-5.1060042E-05	-7.4643469E-04
+2.2310000E+00	-5.4206365E-05	-7.4943205E-04
+2.2320000E+00	-5.7386515E-05	-7.5241877E-04
+2.2330000E+00	-6.0599858E-05	-7.5539415E-04
+2.2340000E+00	-6.3845701E-05	-7.5835748E-04
+2.2350000E+00	-6.7123287E-05	-7.6130809E-04
+2.2360000E+00	-7.0431793E-05	-7.6424534E-04
+2.2370000E+00	-7.3770334E-05	-7.6716861E-04
+2.2380000E+00	-7.7137955E-05	-7.7007732E-04
+2.2390000E+00	-8.0533636E-05	-7.7297096E-04
+2.2400000E+00	-8.3956292E-05	-7.7584903E-04
+2.2410000E+00	-8.7404767E-05	-7.7871110E-04
+2.2420000E+00	-9.0877839E-05	-7.8155679E-04
+2.2430000E+00	-9.4374222E-05	-7.8438582E-04
+2.2440000E+00	-9.7892563E-05	-7.8719793E-04
+2.2450000E+00	-1.0143144E-04	-7.8999296E-04
+2.2460000E+00	-1.0498938E-04	-7.9277085E-04
+2.2470000E+00	-1.0856485E-04	-7.9553161E-04
+2.2480000E+00	-1.1215623E-04	-7.9827534E-04
+2.2490000E+00	-1.1576189E-04	-8.0100227E-04
+2.2500000E+00	-1.1938013E-04	-8.0371271E-04
