+2.0000000E+00	+1.4216481E-04	-2.6358375E-04
+2.0010000E+00	+1.4225280E-04	-2.6451140E-04
+2.0020000E+00	+1.4233991E-04	-2.6544359E-04
+2.0030000E+00	+1.4242614E-04	-2.6638035E-04
+2.0040000E+00	+1.4251148E-04	-2.6732171E-04
+2.0050000E+00	+1.4259591E-04	-2.6826771E-04
+2.0060000E+00	+1.4267944E-04	-2.6921836E-04
+2.0070000E+00	+1.4276204E-04	-2.7017372E-04
+2.0080000E+00	+1.4284371E-04	-2.7113379E-04
+2.0090000E+00	+1.4292443E-04	-2.7209863E-04
+2.0100000E+00	+1.4300420E-04	-2.7306825E-04
+2.0110000E+00	+1.4308300E-04	-2.7404270E-04
+2.0120000E+00	+1.4316083E-04	-2.7502201E-04
+2.0130000E+00	+1.4323766E-04	-2.7600620E-04
+2.0140000E+00	+1.4331350E-04	-2.7699531E-04
+2.0150000E+00	+1.4338832E-04	-2.7798938E-04
+2.0160000E+00	+1.4346212E-04	-2.7898844E-04
+2.0170000E+00	+1.4353488E-04	-2.7999253E-04
+2.0180000E+00	+1.4360660E-04	-2.8100167E-04
+2.0190000E+00	+1.4367725E-04	-2.8201591E-04
+2.0200000E+00	+1.4374683E-04	-2.8303528E-04
+2.0210000E+00	+1.4381533E-04	-2.8405981E-04
+2.0220000E+00	+1.4388273E-04	-2.8508954E-04
+2.0230000E+00	+1.4394901E-04	-2.8612451E-04
+2.0240000E+00	+1.4401418E-04	-2.8716476E-04
+2.0250000E+00	+1.4407821E-04	-2.8821032E-04
+2.0260000E+00	+1.4414108E-04	-2.8926123E-04
+2.0270000E+00	+1.4420279E-04	-2.9031753E-04
+2.0280000E+00	+1.4426333E-04	-2.9137925E-04
+2.0290000E+00	+1.4432267E-04	-2.9244644E-04
+2.0300000E+00	+1.4438081E-04	-2.9351914E-04
+2.0310000E+00	+1.4443773E-04	-2.9459737E-04
+2.0320000E+00	+1.4449341E-04	-2.9568119E-04
+2.0330000E+00	+1.4454785E-04	-2.9677064E-04
+2.0340000E+00	+1.4460102E-04	-2.9786575E-04
+2.0350000E+00	+1.4465291E-04	-2.9896657E-04
+2.0360000E+00	+1.4470351E-04	-3.0007314E-04
+2.0370000E+00	+1.4475280E-04	-3.0118550E-04
+2.0380000E+00	+1.4480076E-04	-3.0230369E-04
+2.0390000E+00	+1.4484738E-04	-3.0342775E-04
+2.0400000E+00	+1.4489265E-04	-3.0455774E-04
+2.0410000E+00	+1.4493654E-04	-3.0569369E-04
+2.0420000E+00	+1.4497905E-04	-3.0683564E-04
+2.0430000E+00	+1.4502014E-04	-3.0798365E-04
+2.0440000E+00	+1.4505982E-04	-3.0913776E-04
+2.0450000E+00	+1.4509805E-04	-3.1029801E-04
+2.0460000E+00	+1.4513482E-04	-3.1146445E-04
+2.0470000E+00	+1.4517012E-04	-3.1263713E-04
+2.0480000E+00	+1.4520393E-04	-3.1381609E-04
+2.0490000E+00	+1.4523623E-04	-3.1500138E-04
+2.0500000E+00	+1.4526699E-04	-3.1619305E-04
+2.0510000E+00	+1.4529621E-04	-3.1739115E-04
+2.0520000E+00	+1.4532385E-04	-3.1859573E-04
+2.0530000E+00	+1.4534991E-04	-3.1980684E-04
+2.0540000E+00	+1.4537437E-04	-3.2102452E-04
+2.0550000E+00	+1.4539720E-04	-3.2224884E-04
+2.0560000E+00	+1.4541838E-04	-3.2347983E-04
+2.0570000E+00	+1.4543790E-04	-3.2471756E-04
+2.0580000E+00	+1.4545573E-04	-3.2596208E-04
+2.0590000E+00	+1.4547185E-04	-3.2721343E-04
+2.0600000E+00	+1.4548624E-04	-3.2847167E-04
+2.0610000E+00	+1.4549888E-04	-3.2973687E-04
+2.0620000E+00	+1.4550975E-04	-3.3100906E-04
+2.0630000E+00	+1.4551883E-04	-3.3228831E-04
+2.0640000E+00	+1.4552608E-04	-3.3357467E-04
+2.0650000E+00	+1.4553150E-04	-3.3486821E-04
+2.0660000E+00	+1.4553506E-04	-3.3616897E-04
+2.0670000E+00	+1.4553672E-04	-3.3747702E-04
+2.0680000E+00	+1.4553648E-04	-3.3879242E-04
+2.0690000E+00	+1.4553430E-04	-3.4011522E-04
+2.0700000E+00	+1.4553017E-04	-3.4144548E-04
+2.0710000E+00	+1.4552404E-04	-3.4278327E-04
+2.0720000E+00	+1.4551591E-04	-3.4412864E-04
+2.0730000E+00	+1.4550575E-04	-3.4548167E-04
+2.0740000E+00	+1.4549352E-04	-3.4684240E-04
+2.0750000E+00	+1.4547920E-04	-3.4821092E-04
+2.0760000E+00	+1.4546277E-04	-3.4958727E-04
